channel_index,channel_name,mean,std,p50,p95,p99
0,Fx,0.456376693536768,1.7207595550198864,0.115098737180233,3.9262989640235886,6.194892473220814
1,Fy,0.34458680958401233,1.1081363745628896,0.006902539171278477,2.4133200764656064,4.613080506324758
2,Fz,-14.317873473588842,16.630728922359644,-0.7285436391830444,-0.059278962574899556,0.008925986960530199
3,Mx,-3.127814908026763,5.226225522307858,0.01478215679526329,0.37569574117660504,4.644370174407958
4,My,2.3621024674339055,6.442934299141584,0.5649538934230804,16.34772701263426,25.113219223022426
5,Mz,-0.20174160561675578,1.4861898439447452,-0.01508161798119545,2.4360274791717496,4.1744837379455495
