channel_index,channel_name,mean,std,p50,p95,p99
0,Fx,0.0,0.9999994188616208,-0.19832971842650762,2.0165050043506603,3.334871759434146
1,Fy,0.0,0.9999990975848095,-0.3047314152236181,1.8668563251894799,3.8519535526220072
2,Fz,0.0,0.9999999398703481,0.8171216716191901,0.8573643236093673,0.8614654634783835
3,Mx,0.0,0.9999998086573562,0.6013128308556901,0.6703709902831091,1.4871504419602901
4,My,0.0,0.9999998447912397,-0.2789332021152324,2.170691446655333,3.5311726254056492
5,Mz,0.0,0.9999993271389042,0.12559624384450865,1.774852197169487,2.9445917806535813
